Year,RA,Station_ID,WMO_ID_or_NWS_CMAN_ID,Station_Long_Name,Station_Description,latitude,longitude,Platform_Type,Station_Deployment,Currently_Operational,Platform_Funder_Sponsor,RA_Funding_Involvement,Platform_Operator_Owner,Operator_Sector,Platform_Maintainer,Data_Manager,Variable_Names_water_column_depth_of_measurement_in_meters_CF_name_m_m_or_CF_name_mult_or_CF_name_depths,Additional_notes,file
2021,GLOS,BGUSD2,,Sandusky Bay buoy (bgsusd2),Sandusky Bay buoy (bgsusd2),41.496,-82.75,moored_buoy,,Y,,N,Bowling Green State University,academic,,,"wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, chlorophyll_fluorescence,   sea_water_ph_reported_on_total_scale,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,ESF3,,Dunkirk Buoy (ESF3),Dunkirk Buoy (ESF3),42.56,-79.43,moored_buoy,,Y,,Yf,State University of New York College of Environmental Science and Forestry (SUNY-ESF),academic,,,"wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, Relative_Humidity, sea_water_temperature(1m, 2m,4m,6m,8m,10m,12m,14m,16m,18m,20m,22,24m,25m,26m), time, latitude, longitude, depth, solar_irradiance, mass_concentration_of_oxygen_in_sea_water, sea_water_electrical_conductivity, fractional_saturation_of_oxygen_in_sea_water",,GLOS.xlsx
2021,GLOS,ESF8,45190,Sodus Point Nearshore Monitoring Buoy (ESF8),Sodus Point Nearshore Monitoring Buoy,43.388,-78.192,moored_buoy,,Y,,Yf,State University of New York College of Environmental Science and Forestry (SUNY-ESF),academic,,,"relative_humidity, wind_from_direction, air_temperature, air_pressure_at_sea_level, wind_speed, wind_speed_of_gust,  sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m), solar_irradiance, sea_water_electrical_conductivity, sea_water_turbidity,  sea_surface_wave_from_direction. sea_surface_wave_significant_period, sea_surface_wave_significant_height, sea_surface_wave_mean_period, northward_sea_water_velocity, eastward_sea_water_velocity, time, latitude, longitude, depth",Variables in red have not been previously captured in IOOS report.,GLOS.xlsx
2021,GLOS,ESF9,45191,Oak Orchard Nearshore Monitoring Buoy (ESF9),Oak Orchard Nearshore Monitoring Buoy,43.282,-76.961,moored_buoy,,Y,,Yf,State University of New York College of Environmental Science and Forestry (SUNY-ESF),academic,,,"sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m,7m, 8m, 9m, 10m, 11m, 12m, 13m, 14m, 15m, 16m, 17m, 18m, 19m), wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, relative_humidity, solar_irradiance, sea_water_turbidity, sea_water_electrical_conductivity, sea_surface_wave_significant_period, sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period, eastward_sea_water_velocity, northward_sea_water_velocity, latitude, longitude, time, depth",Variables in red have not been previously captured in IOOS report.,GLOS.xlsx
2021,GLOS,GLERLWE2,,NOAA GLERL WE2 (glerlwe2),NOAA GLERL WE2 (glerlwe2),41.82,-83.36,moored_buoy,,Y,,Yp,Great Lakes Environmental Research Laboratory,gov_federal,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence,   fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water,mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,GLERLWE4,,NOAA GLERL WE4 (glerlwe4),NOAA GLERL WE4 (glerlwe4),41.83,-83.2,moored_buoy,,Y,,Yp,Great Lakes Environmental Research Laboratory,gov_federal,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,GLERLWE8,,NOAA GLERL WE8 (glerlwe8),NOAA GLERL WE8 (glerlwe8),41.82,-83.36,moored_buoy,,Y,,Yp,Great Lakes Environmental Research Laboratory,gov_federal,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water,  fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,WLE-ESP,,WLE-ESP,Nutrient buoy in Western Lake Erie deployed near Environmental System Processor (ESP),41.7351,-83.3007,moored_buoy,,Y,,Yp,Great Lakes Environmental Research Laboratory,gov_federal,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence,   fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth",GLERLWE13 was moved to WLE-ESP in 2021 to be closer to the ESP located at this location.,GLOS.xlsx
2021,GLOS,GRIM4,GRIM4,"Station GRIM4 - Granite Island, MI",Lake Superior Evaporation and Meteorological Data from Granite Island (GRIM4),46.721,-87.412,tower,,Y,,N,"Environment Canada, University of Colorado, LimnoTech","gov_federal, nonprofit, industry",,,"wind_from_direction,  wind_speed, wind_speed_of_gust , air_temperature, dew_point_temperature, time, Relative_humidity, solar_irradiance, latitude, longitude, depth, air_pressure_at_mean_sea_level",,GLOS.xlsx
2021,GLOS,LEASH,,Ashtabula Water Intake (leash),Ashtabula Water Intake (leash),41.67,-83.29,fixed,,Y,,N,Aqua America,industry,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water,fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,LEAVON,,Avon Lake Pump Station (leavon),Avon Lake Pump Station (leavon),41.52,-81.01,fixed,,Y,,N,Avon Lake Regional Water,gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,LEBIWW,,Sandusky Water Intake,Sandusky Water Intake,41.46297,-82.65015,fixed,,Y,,N,Bowling Green State University,academic,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",This station has not been included in previous IOOS sheets,GLOS.xlsx
2021,GLOS,LEELYRIA,,Elyria Pump Station (leelyria),Elyria Pump Station (leelyria),41.45,-82.22,fixed,,Y,,N,City of Elyria,gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,LELORAIN,,City of Lorain,City of Lorain,41.291942,-82.143262,fixed,,Y,,N,"City of Lorain, Ohio",gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,LEMENTOR,,Mentor Wet Well (lementor),Mentor Wet Well (lementor),41.721,-81.363,fixed,,Y,,N,Aqua America,industry,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,LEMRBHD,,Marblehead Pump Station (lemrbhd),Marblehead Pump Station (lemrbhd),41.54,-82.73,fixed,,Y,,N,Village of Marblehead,gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,LEOC,,Ottawa County Pump Station (leoc),Ottawa County Pump Station (leoc),41.51,-82.94,fixed,,Y,,N,Ottawa County Regional Water Treatment Plant,gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,LEORGN,,City of Oregon OH Pump Station (leorgn),City of Oregon OH Pump Station (leorgn),41.67,-83.29,fixed,,Y,,N,"City of Oregon, OH",gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,NCWB,,North Central Winnebago Buoy,,44.07874,-88.43824,,,Y,,N,University of Wisconsin-Milwaukee,academic,,,"air_pressure_at_mean_sea_level, air_tempearture, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, chlorophyll_fluorescence, sea_water_ph_reported_on_total_scale, photosynthetically_active_radiation, sea_water_electrical_conductivity, Sea_water_temperature (0, 1, 2, 3m), wind_from_direction, wind_speed, wind_speed_of_gust, latitude, longitude, time, depth",This buoy has not been included in previous IOOS sheets,GLOS.xlsx
2021,GLOS,OMOECP_E1,,Lake Erie - Central Basin 1 - OMOECP Environmental Sensors,Lake Erie - Central Basin 1 - OMOECC Environmental Sensors,42.409,-81.636,moored_buoy,,Y,,Yp,"Ontario Ministry of the Environment and Climate Change Ontario Ministry of the Environment, Conservation and Parks",gov_federal,,,"fractional_saturation_of_oxygen_in_sea_water (0.5m, 7m, 17.5m), sea_water_electrical_conductivity (0.5m, 7m, 11m, 17.5m), sea_water_temperature (0.5m, 7m, 11m, 17.5m), sea_water_turbidity (0.5m, 7m), chlorophyll_fluorescence (0.5m, 7m), time, latitude, longitude, depth",GLOS is currently working with the partner to set up a new ingestion process for this station; process was successful for this station in October 2021.,GLOS.xlsx
2021,GLOS,OMOECP_O1,,Lake Erie - Central Basin 1 - OMOECP Environmental Sensors,Lake Erie - Central Basin 1 - OMOECC Environmental Sensors,43.801,-79.012,moored_buoy,,Y,,Yp,"Ontario Ministry of the Environment and Climate Change Ontario Ministry of the Environment, Conservation and Parks",gov_federal,,,"sea_water_turbidity, sea_water_temperature, sea_water_electrial_conductivity, time, latitude, depth, longitude",GLOS is currently working with the partner to set up a new ingestion process for this station; we have completed one station and the process for this station is ongoing in November 2021,GLOS.xlsx
2021,GLOS,OSUGI,,Gibraltar Island Buoy (osugi),Gibraltar Island Buoy (osugi),41.66,-82.82,moored_buoy,,Y,,N,Ohio State University Stone Laboratory,academic,,,"chlorophyll_fluorescence, sea_surface_wind_wave_period, Relative_Humidity, air_temperature, sea_water_temperature, wind_from_direction, sea_water_electrical_conductivity, wind_speed, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, air_pressure_at_mean_sea_level, time, latitude, longitude, depth, mass_concentration_of_blue_green_algae_in_sea_water_rfu,  fdom",,GLOS.xlsx
2021,GLOS,SBEDISON,,Sandusky Bay Bridge,Sandusky Bay Bridge,41.288628,-82.500714,fixed,,Y,,N,Bowling Green State University,academic,,,"sea_water_temperature, water_currents, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage,  time, latitude, longitude, depth, fdom, water_currents(sfc, 1m)",,GLOS.xlsx
2021,GLOS,SBIPIB,,Lake Erie Early Warning Network - Put in Bay,Put in Bay,41.645815,-82.812822,moored_buoy,,Y,,N,Village of Put in Bay,gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage,  time, latitude, longitude, depth",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,TOLCRIB,,City of Toledo Water Intake Crib (tolcrib),City of Toledo Water Intake Crib (tolcrib),41.68,-83.31,moored_buoy,,Y,,N,City of Toledo,gov_municipal,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_pressure_at_mean_sea_level,  sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence_in_sea_water, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth,  air_temperature, dew_point_temperature, relative_humidity, photosynthetically_available_radiation",,GLOS.xlsx
2021,GLOS,TOLLSPS,,Toledo Low Service Pump Station (tollsps),Toledo Low Service Pump Station (tollsps),41.68,-83.31,fixed,,Y,,N,City of Toledo,gov_municipal,,,"sea_water_temperature, sea_water_electrical_conductivity, chlorophyll_fluorescence, sea_water_ph_reported_on_total_scale, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",There is no WMO ID because this station is water quality only,GLOS.xlsx
2021,GLOS,UMBIO,,UM Bio Station Buoy (UMBIO),UM Bio Station Buoy (UMBIO),45.57,-84.67,moored_buoy,,Y,,Yp,University of Michigan CIGLR,academic,,,"wind_from_direction,  wind_speed, wind_speed_of_gust , air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 4m, 7m, 9m, 12m, 15m, 17m, 20m, 23m),dew_point_temperature,solar_irradiance, sea_water_electrical_conductivity, Relative humidity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage ,time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,UTLCP,,Little Cedar Point Buoy (utlcp),Little Cedar Point Buoy (utlcp),41.72,-83.37,moored_buoy,,Y,,N,University of Toledo,academic,,,"wind_from_direction, wind_speed,  air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, chlorophyll_fluorescence, sea_water_turbidity, sea_water_ph_reported_on_total_scale,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",,GLOS.xlsx
2021,GLOS,,WSLM4,"Station WSLM4 - White Shoal Light, MI",Lake Michigan Evaporation and Meteorological Data from White Shoal (WSLM4),45.842,-85.135,tower,,Y,,Yp,"University of Colorado, LimnoTech, Environment Canada","gov_federal, nonprofit, industry",,,"wind_from_direction, wind_speed, air_pressure_at_mean_sea_level, air_temperature, sea_water_temperature, dew_point_temperature, time, latitude, longitude, depth",,GLOS.xlsx
2021,GLOS,GLRCMET,,GLRC Waterfront Meteorological Station,,47.12014,-88.55287,tower,,Y,,N,Michigan Tech University,academic,,,"wind_from_direction, wind_speed, wind_speed_gust, air_temperature, air_pressure_at_mean_sea_level, battery_voltage, dew_point_temperature, solar_irradiance, photosynthetic_active_radiation, latitude, longitude, time, depth",,GLOS.xlsx
2021,GLOS,UWSS-RAEON1,,UWSS_RAEON1,,42.02185,-82.66967,moored_buoy,,Y,,N,University of WIndsor,academic,,,"wind_from_direction, wind_speed, wind_speed_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), sea_surface_wave_significant_height, sea_surface_wave_mean_period, sea_surface_wave_from_direction,  battery_voltage, latitude, longitude, depth, sea_surface_wave_maximum_height, water_currents(2m,3m,4m,5m,6m,7m,8m,9m,10m,11m)",UWRAEON1 was moved and renamed to UWSS-RAEON1,GLOS.xlsx
2021,GLOS,UWSS-RAEON2-21,,UWSS-RAEON2-21,,41.912797,-82.7362862,moored_buoy,,Y,,N,University of WIndsor,academic,,,"air_pressure_at_mean_sea_level, air_temperature, battery_voltage, significant_wave_direction, significant_wave_height, significant_wave_period, maximum_wave_height, water_temperature, sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth, wind_from_direction, wind_speed, wind_speed_of_gust, latitude, longitude, time, depth",UWSS-RAEON2 was moved and renamed to UWSS-RAEON2-21 in 2021.,GLOS.xlsx
2021,GLOS,UWSS-RAEON3-21,,Uwindsor Raeon Buoy 3,UWRAEON3,41.97395,-82.78026,moored_buoy,,Y,,N,University of Windsor,academic,,,"wind_from_direction, wind_speed, wind_speed_gust, air_temperature, air_pressure_at_mean_sea_level,  sea_water_temperature (sfc, 1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m), sea_surface_wave_significant_height, sea_surface_wind_wave_period, sea_surface_wave_from_direction,  battery_voltage, latitude, longitude, depth",Hardware from UWRAEON3; t-string not functional in 2021.,GLOS.xlsx
2021,GLOS,RDC_NSF,,Radioacively-driven convection National Science Foundation buoy,A seasonal deployed buoy used to observe radioactively driven convection in western Lake Supeior.,47.43,-89.7133,moored_buoy,,Y,,N,University of Minnesota-Duluth,academic,,,"air_pressure_at_mean_sea_level, air_temperature, solar_irradiance, sea_water_turbidity, sea_surface_water_temperature, wind_from_direction, wind_speed, latitude, longitude, depth","Only deployed in the spring, per the PI's proposals",GLOS.xlsx
2021,GLOS,,45196,"Rocky River, OH",,41.5209,-81.8803,moored_buoy,,Y,,N,Cleveland Water,gov_municipal,,,"air_temperature, air_pressure_at_mean_sea_level, mass_concentration_of_blue_green_algae_in_sea_water_rfu, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, oxidation_reduction_potential, surface_downwelling_photosynthetic_photon_flux_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_electrical_conductivity, sea_water_turbidity, battery_voltage, wind_from_direction, wind_speed_of_gust, wind_speed, sea_water_temperature (sfc, 1m, 2m, 3m, 4m, 5m), sea_surface_wave_significant_height, relative_humidity, latitude, longitude, time, depth",This is a newly deployed buoy and has not been included in previous reports to IOOS.,GLOS.xlsx
2021,GLOS,,45197,"Euclid, OH",,41.6194,-81.6176,moored_buoy,,Y,,N,Cleveland Water,gov_municipal,,,"air_temperature, air_pressure_at_mean_sea_level, mass_concentration_of_blue_green_algae_in_sea_water_rfu, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, oxidation_reduction_potential, surface_downwelling_photosynthetic_photon_flux_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_electrical_conductivity, sea_water_turbidity, battery_voltage, wind_from_direction, wind_speed_of_gust, wind_speed, sea_water_temperature (sfc, 1m, 2m, 3m, 4m, 5m), sea_surface_wave_significant_height, relative_humidity, latitude, longitude, time, depth",This is a newly deployed buoy and has not been included in previous reports to IOOS.,GLOS.xlsx
2021,GLOS,WALNUT,,Walnut Creek Buoy,,41.13183,-80.269722,moored_buoy,,Y,,Yp,Regional Science Consortium,nonprofit,,,"air_temperature, relative_humidity, wind_speed, wind_speed_of_gust, solar_irradiance, air_presure_at_mean_sea_level, sea_surface_wave_significant_height, sea_surface_wave_maximum_height, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, latitude, longitude, time, depth","This buoy is not currently reporting data to GLOS due to system issues, but we are working with provider to correct this issue for 2022.",GLOS.xlsx
2021,GLOS,BEACH2,,Beach2 Buoy,,42.126653,-80.14903,moored_buoy,,Y,,N,Regional Science Consortium,nonprofit,,,"sea_water_temperature, sea_water_electrical_conductivity, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_blue_green_algae_in_sea_water_rfu, latitude, longitude, time, depth","This buoy is not currently reporting data to GLOS due to system issues, but we are working with provider to correct this issue for 2022.",GLOS.xlsx
2021,GLOS,BEACH2_T,,Beach2 Meteorological Tower,,42.126286,-80.147505,tower,,Y,,N,Regional Science Consortium,nonprofit,,,"solar_irradiance, wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, relative_humidity, latitude, longitude, time","This asset is not currently reporting data to GLOS due to system issues, but we are working with provider to correct this issue for 2022.",GLOS.xlsx
2021,GLOS,BEACH6,,Beach6 Buoy,,42.144335,-80.139368,moored_buoy,,Y,,N,Regional Science Consortium,nonprofit,,,"sea_water_temperature, sea_water_electrical_conductivity, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, chlorophyll_fluorescence mass_concentration_of_blue_green_algae_in_sea_water_rfu, sea_water_ph_reported_on_total_scale, latitude, longitude, time, depth","This buoy is not currently reporting data to GLOS due to system issues, but we are working with provider to correct this issue for 2022.",GLOS.xlsx
2021,GLOS,,45198,Chicago Buoy,,41.8925,-87.563056,moored_buoy,,Y,,N,Illinois-Indiana Sea Grant,academic,,,"wind_speed, wind_speed_gust, wind_from_direction, air_temperature, air_pressure_at_mean_sea_level, relative_humidity, solar_irradiance, sea_water_temperature(1m, 3m, 5m, 7m, 9m), sea_surface_wave_from_direction, sea_surface_wave_mean_period, sea_surface_wave_significant_height, latitude, longitude,, time, depth",This is a newly deployed buoy and has not been included in previous reports to IOOS.,GLOS.xlsx
2021,GLOS,MBB,,Mikwakwe Bay Buoy,,46.888241,-91.047997,moored_buoy,,Y,,N,Unviersity of Wisconsin-Milwaukee,academic,,,"chlorophyll_fluorescence, sea_water_temperature(1m,2m,3m,4m,5m,6m,7m,8m), sea_surface_temperature, battery_voltage, latitude, longitude, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, depth",This is a newly deployed buoy and has not been included in previous reports to IOOS.,GLOS.xlsx
2021,GLOS,TREC_T,,TREC Weather Station,,42.109824,-80.154185,tower,,Y,,N,Regional Science Consortium,nonprofit,,,"solar_irradiance, wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, relative_humidity, air_pressure_at_mean_sea_level, precipitation_rate, precipitation_accumulated, time, latitude, longitude","This asset is not currently reporting data to GLOS due to system issues, but we are working with provider to correct this issue for 2022.",GLOS.xlsx
2021,GLOS,HTLPWOL,,Wolf,,41.60944444444445,-83.68416666666667,fixed,,Y,,Yp,Heidelberg University,academic,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, time",This platform has been operated by Heidelberg for many years and was supported by GLOS for an upgrade through 2021 mini-grants. Additional non-realtime parameters are collected (see NRT In-situ Observing Stations tab).,GLOS.xlsx
2021,GLOS,HTLPTIF,,Tiffin,,41.504444444444445,-84.42972222222222,fixed,,Y,,Yp,Heidelberg University,academic,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_turbidity,  mole_concentration_of_nitrate_in_sea_water, time",This platform has been operated by Heidelberg for many years and was supported by GLOS for an upgrade through 2021 mini-grants. Additional non-realtime parameters are collected (see NRT In-situ Observing Stations tab).,GLOS.xlsx
2021,GLOS,HTLPUTL,,Lost,,41.361666666666665,-84.69111111111111,fixed,,Y,,Yp,Heidelberg University,academic,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, time",This platform has been operated by Heidelberg for many years and was supported by GLOS for an upgrade through 2021 mini-grants. Additional non-realtime parameters are collected (see NRT In-situ Observing Stations tab).,GLOS.xlsx
2021,GLOS,HTLPSTU,,S Turkeyfoot,,41.35638888888889,-84.05083333333333,fixed,,Y,,Yp,Heidelberg University,academic,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_turbidity,  mole_concentration_of_nitrate_in_sea_water, time",This platform has been operated by Heidelberg for many years and was supported by GLOS for an upgrade through 2021 mini-grants. Additional non-realtime parameters are collected (see NRT In-situ Observing Stations tab).,GLOS.xlsx
2021,GLOS,HTLPBLA,,Blanchard,,41.05583333333333,-83.68805555555556,fixed,,Y,,Yf,Heidelberg University,academic,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_turbidity,  mole_concentration_of_nitrate_in_sea_water, time",This platform has been operated by Heidelberg for many years and was supported by GLOS for an upgrade through 2021 mini-grants. Additional non-realtime parameters are collected (see NRT In-situ Observing Stations tab).,GLOS.xlsx
2021,GLOS,HTLPPOR,,Portage,,41.44944444444444,-83.36138888888888,fixed,,Y,,Yp,Heidelberg University,academic,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_turbidity, sea_water_pH_reported_on_total_scale, mole_concentration_of_nitrate_in_sea_water,  concentration_of_fluorescent_dissolved_organic_matter_rfu, oxidation_reduction_potential, time",This platform has been operated by Heidelberg for many years and was supported by GLOS for an upgrade through 2021 mini-grants. Additional non-realtime parameters are collected (see NRT In-situ Observing Stations tab).,GLOS.xlsx
